mission,koi_id,koi_time0bk,koi_period,koi_duration,koi_is_planet
Kepler, 4649305,140.337593,22.651175,0.153729,0
Kepler, 10148521,134.058380,1.204274,0.055675,0
Kepler, 10122255,144.871400,27.665285,0.276375,1
Kepler, 3124412,134.368152,0.948951,0.167687,0
Kepler, 3835670,145.095012,14.557309,0.323513,1
Kepler, 10287248,178.243313,4.722254,0.143792,0
Kepler, 10351767,134.020928,0.635070,0.086321,0
Kepler, 10342041,133.387415,0.933747,0.277175,0
Kepler, 10514770,134.366162,1.872422,0.063588,0
Kepler, 9775938,147.802500,33.652847,0.165067,1
Kepler, 9787239,171.406740,5.901278,0.091579,1
Kepler, 9787239,170.636710,8.752097,0.098925,1
Kepler, 9787239,155.204080,22.780782,0.137508,1
Kepler, 9787239,133.612280,2.896005,0.069900,1
Kepler, 9787239,133.279360,0.742958,0.027867,1
Kepler, 2309719,164.070221,54.356351,0.268104,0
Kepler, 2558363,178.561400,0.546249,0.085596,0
Kepler, 2716853,196.190880,18.827440,0.194333,1
Kepler, 2445154,139.647450,8.412007,0.163458,0
Kepler, 2715135,133.299390,5.747712,0.078846,1
Kepler, 8644288,133.511941,3.504691,0.082546,1
Kepler, 3113266,132.346819,0.995861,0.047946,0
Kepler, 3247268,175.597013,86.678561,0.422038,1
Kepler, 3232859,138.903759,8.387210,0.068654,0
Kepler, 3098184,369.569020,15.238454,0.803833,0
Kepler, 2720309,133.212225,0.413334,0.099200,0
Kepler, 10342065,133.388153,0.933746,0.272958,0
Kepler, 10352945,356.384770,6.471793,0.282833,0
Kepler, 10330115,140.584920,13.214096,0.148504,1
Kepler, 10426656,135.927560,6.057300,0.155912,1
Kepler, 9820483,170.427829,3.584101,0.113817,1
Kepler, 9941662,120.565925,1.763588,0.132032,1
Kepler, 7778437,133.174289,5.014235,0.191208,1
Kepler, 9823457,174.522570,8.115287,0.133792,1
Kepler, 9823457,174.222460,36.925041,0.205754,1
Kepler, 2574201,157.317130,37.478349,0.221542,0
Kepler, 2166206,140.742160,8.096958,0.138292,0
Kepler, 2584163,135.950380,14.559856,0.234333,1
Kepler, 4180280,133.090415,4.176254,0.152983,1
Kepler, 3239636,133.382270,0.528755,0.238083,0
Kepler, 2721030,135.586560,6.100276,0.197817,1
Kepler, 3340070,142.527140,10.911049,0.293042,0
Kepler, 7626506,134.006366,8.408878,0.145696,1
Kepler, 10426656,136.985490,10.937256,0.128425,1
Kepler, 10426656,134.386620,2.971367,0.113167,1
Kepler, 10528068,173.949930,158.685002,0.480717,1
Kepler, 10468940,135.718290,2.936527,0.073792,1
Kepler, 9825625,175.730590,7.039020,0.160971,1
Kepler, 9875711,175.644590,8.360871,0.113100,1
Kepler, 7661409,178.469100,3.140512,0.345025,0
Kepler, 10002261,175.072568,12.713794,0.101705,0
Kepler, 8176650,177.153352,15.801100,0.265627,0
Kepler, 5899544,354.889074,1.739429,0.103725,0
Kepler, 5963222,133.328666,1.217266,0.138367,0
Kepler, 5982353,134.354828,19.563093,0.289779,0
Kepler, 6205468,179.303150,3.722855,0.534017,0
Kepler, 8506766,140.766390,48.937869,0.274450,0
Kepler, 3240706,134.104380,5.489908,0.167500,0
Kepler, 2853093,198.001370,161.527835,0.153058,1
Kepler, 3228824,355.903060,0.730939,0.118488,0
Kepler, 3245969,137.708640,11.391024,0.095958,1
Kepler, 3231341,137.587820,12.333439,0.259208,1
Kepler, 10468940,134.827700,8.015008,0.125571,1
Kepler, 10341831,133.384220,0.933750,0.275250,0
Kepler, 10337517,134.800180,4.292637,0.112500,1
Kepler, 10485179,133.971372,0.445275,0.094833,0
Kepler, 8561063,170.483645,1.213770,0.023050,1
Kepler, 8561063,133.869741,0.453287,0.018521,1
Kepler, 8892910,132.951570,10.810133,0.185908,0
Kepler, 8561063,133.792344,1.865114,0.017829,1
Kepler, 10657664,171.238510,3.273699,0.128177,0
Kepler, 3337351,175.033370,7.047103,0.138367,0
Kepler, 6153201,354.985736,0.530300,0.118758,0
Kepler, 5802486,177.924088,1.073918,0.101271,0
Kepler, 5817553,136.448540,4.206097,0.447421,0
Kepler, 5982368,369.111820,19.563137,0.285729,0
Kepler, 5816811,134.452638,2.227719,0.207079,0
Kepler, 5816165,355.353791,0.591915,0.042604,0
Kepler, 7102227,164.291120,36.770494,0.184167,1
Kepler, 7102227,141.934980,14.589324,0.100767,1
Kepler, 6960913,151.184700,59.878026,0.200112,1
Kepler, 11122894,124.992660,74.927687,0.197500,1
Kepler, 11129738,133.112830,2.613020,0.081617,1
Kepler, 11401182,133.905978,0.927860,0.059496,1
Kepler, 11512246,138.322710,7.106957,0.214425,1
Kepler, 6690082,133.653920,2.139556,0.086158,1
Kepler, 6690082,134.640371,4.807103,0.039137,1
Kepler, 6448890,147.089810,21.405442,0.488375,1
Kepler, 6448890,135.647900,10.500771,0.605083,1
Kepler, 10730034,134.564310,2.633853,0.084192,1
Kepler, 10730034,136.633080,6.186709,0.121208,1
Kepler, 10858691,133.336620,1.796321,0.079746,1
Kepler, 10858691,136.008310,3.468073,0.098375,1
Kepler, 10858691,133.491930,5.914267,0.110875,1
Kepler, 8107380,142.208850,14.006404,0.195496,1
Kepler, 6936909,134.901270,3.546532,0.094775,1
Kepler, 6936909,132.692290,5.700706,0.068367,1
Kepler, 6962977,186.039210,20.834150,0.188417,1
Kepler, 6962977,181.912050,7.055658,0.126996,1
Kepler, 11176127,152.641650,10.475481,0.095933,1
Kepler, 11176127,143.862710,22.928863,0.086796,1
Kepler, 11176127,184.245330,77.474099,0.173667,1
Kepler, 11014932,138.407610,6.885952,0.172833,1
Kepler, 6677256,356.411840,3.125814,0.074563,0
Kepler, 8030148,137.416045,5.660669,0.193679,1
Kepler, 6692833,134.094980,10.804872,0.113396,0
Kepler, 6693640,140.744830,13.719384,0.231988,1
Kepler, 10858691,139.328070,29.221496,0.167250,1
Kepler, 10973814,172.461960,44.852100,0.148871,1
Kepler, 10973814,137.695200,20.342378,0.097296,1
Kepler, 6541920,287.287440,118.378674,0.398225,1
Kepler, 10586208,145.957980,23.584447,0.231437,1
Kepler, 6962977,178.969570,11.978844,0.156292,1
Kepler, 6962977,169.783180,3.715456,0.106583,1
Kepler, 6962977,171.560480,2.580833,0.090537,1
Kepler, 7174351,133.977460,1.487084,0.055137,0
Kepler, 6932987,164.784240,19.254040,0.193788,1
Kepler, 11014932,144.575000,15.054936,0.200042,1
Kepler, 11014932,133.827250,2.927211,0.106042,1
Kepler, 11014932,143.298400,38.285634,0.271333,1
Kepler, 11288505,139.379830,19.807878,0.143875,1
Kepler, 11493431,133.207320,2.343231,0.085100,1
Kepler, 8801343,134.550308,2.739874,0.173286,0
Kepler, 8488878,357.453464,5.801881,0.177533,0
Kepler, 8560285,386.211642,85.340926,0.442254,0
Kepler, 8620565,134.021400,0.782046,0.074771,0
Kepler, 10854768,137.444890,10.117168,0.194488,1
Kepler, 10964440,139.435300,19.129476,0.165092,1
Kepler, 10963242,135.073850,6.146996,0.138137,1
Kepler, 10785538,133.751976,0.522458,0.037112,0
Kepler, 6932987,172.365590,54.155838,0.184667,1
Kepler, 8191672,122.901432,3.548465,0.190377,1
Kepler, 6851425,139.753524,11.119903,0.140662,1
Kepler, 6934291,134.063088,0.567856,0.042742,1
Kepler, 7357531,230.027745,251.059725,0.212896,0
Kepler, 6185711,151.134140,11.702196,0.111075,0
Kepler, 11037335,146.566470,40.715050,0.357792,1
Kepler, 11037335,133.278210,10.446359,0.114542,1
Kepler, 11389771,135.011200,2.508553,0.094433,1
Kepler, 11389771,144.613890,13.751296,0.160542,1
Kepler, 8737796,134.486834,0.885747,0.186617,0
Kepler, 8462258,357.250640,3.611542,0.358617,0
Kepler, 10925104,143.038292,8.041348,0.109717,1
Kepler, 8454250,137.260750,5.082722,0.246413,0
Kepler, 8848271,137.447816,9.991625,0.160633,0
Kepler, 10585852,140.140630,8.575050,0.360542,1
Kepler, 6541920,138.503770,10.304011,0.176025,1
Kepler, 4275739,355.083686,2.171828,0.134187,0
Kepler, 6924203,135.265220,6.883376,0.094592,1
Kepler, 6878167,133.683040,0.833980,0.073167,0
Kepler, 6880531,176.309862,69.627542,0.461250,0
Kepler, 6863839,133.680770,1.926353,0.105438,0
Kepler, 7296086,134.567070,0.890737,0.080238,0
Kepler, 11389771,131.642200,5.419085,0.097412,1
Kepler, 11193263,136.648780,6.911342,0.236429,1
Kepler, 11027624,177.845340,394.624951,1.004500,1
Kepler, 11032227,136.050650,7.193049,0.141958,1
Kepler, 8751933,173.794641,86.647644,0.176358,1
Kepler, 8630788,160.398060,36.337505,0.294167,1
Kepler, 8630788,136.522700,14.646131,0.237000,1
Kepler, 8823426,178.185150,1.506507,0.188942,0
Kepler, 4070376,133.968550,1.634614,0.143425,0
Kepler, 4078157,367.693328,16.025019,0.161783,0
Kepler, 4164994,360.082152,10.506830,0.157371,1
Kepler, 4480676,134.223486,0.711967,0.084254,0
Kepler, 4079535,356.795528,17.727244,0.171138,0
Kepler, 6774826,184.245690,7.138954,0.190333,0
Kepler, 5652237,132.315380,4.464545,0.120096,0
Kepler, 7211469,134.572330,11.296894,0.192625,1
Kepler, 7375795,133.356140,19.301120,0.253133,0
Kepler, 7255336,133.929836,1.203201,0.079988,0
Kepler, 7831264,137.158607,5.968724,0.152125,1
Kepler, 7802136,137.137607,10.980246,0.156027,0
Kepler, 7532973,133.984128,2.144632,0.261254,1
Kepler, 9632895,159.747277,27.322045,0.236317,0
Kepler, 7449844,133.277861,1.152217,0.092687,0
Kepler, 8766222,177.951110,5.297229,0.158292,0
Kepler, 8678594,216.043340,133.460999,0.479154,1
Kepler, 10925104,145.362252,5.188564,0.098679,1
Kepler, 8703884,359.829560,14.170987,0.145017,0
Kepler, 8560840,133.865980,31.973417,0.552583,0
Kepler, 4076098,355.840837,3.990106,0.100450,1
Kepler, 4551328,133.138446,0.522059,0.086863,0
Kepler, 4282872,137.471481,10.035382,0.141925,1
Kepler, 4639868,135.971718,53.100943,0.095283,0
Kepler, 10555375,137.578070,5.801814,0.171625,0
Kepler, 4372768,359.079910,15.640251,0.259250,0
Kepler, 7375795,135.949270,0.691666,0.081679,0
Kepler, 7211221,136.890130,5.621543,0.100596,1
Kepler, 7025526,133.843230,1.074107,0.082488,0
Kepler, 9451127,134.586518,5.117402,0.179400,0
Kepler, 9446824,179.533899,4.202337,0.154054,0
Kepler, 11356260,134.644210,8.506981,0.122417,1
Kepler, 11044770,144.299340,15.608652,0.260833,0
Kepler, 11600889,134.131388,0.669310,0.067808,1
Kepler, 11197126,134.775830,4.494498,0.082258,0
Kepler, 11043167,140.207700,44.930671,0.272458,1
Kepler, 8612847,142.260440,14.131753,0.167233,1
Kepler, 8552583,133.848010,1.061935,0.135629,0
Kepler, 8547140,137.668940,11.419261,0.166283,1
Kepler, 8519253,136.528390,5.938211,0.104700,0
Kepler, 8757910,133.176794,0.655002,0.075567,0
Kepler, 4072526,153.660860,33.199635,0.209250,1
Kepler, 4150539,134.308860,8.653066,0.186917,0
Kepler, 4455231,373.189980,19.305817,0.178758,1
Kepler, 8953257,136.141517,3.221786,0.139212,0
Kepler, 8971432,133.043654,0.624387,0.080043,0
Kepler, 9278553,139.085045,18.610093,0.207628,0
Kepler, 9527915,139.570627,13.221754,0.116183,1
Kepler, 9143254,133.805565,1.137525,0.111762,0
Kepler, 8949247,152.565476,23.799939,0.209300,0
Kepler, 11336883,135.678540,7.168931,0.194858,1
Kepler, 12506351,133.786790,1.227759,0.114771,0
Kepler, 7622486,161.306577,40.246499,0.250846,0
Kepler, 7622486,133.640649,2.279997,0.240738,0
Kepler, 9705459,134.110364,2.486586,0.113287,0
Kepler, 8564587,138.559971,5.729318,0.049233,1
Kepler, 10925104,142.705753,11.776132,0.120713,1
Kepler, 8564587,133.993240,11.609085,0.094179,1
Kepler, 8552498,133.849416,0.530967,0.140246,0
Kepler, 8806072,169.910630,40.058817,0.233125,1
Kepler, 4455231,354.059190,6.097472,0.142958,1
Kepler, 4455231,135.519750,56.637918,0.257167,1
Kepler, 4285107,133.450860,2.243017,0.113375,0
Kepler, 4150624,134.301470,8.653122,0.182917,0
Kepler, 8972058,136.739230,8.990886,0.176863,1
Kepler, 9346253,150.452048,34.064566,0.400475,0
Kepler, 9002237,134.800238,4.350088,0.110117,0
Kepler, 9288786,134.508670,1.744101,0.064571,0
Kepler, 8958035,133.802114,7.981187,0.075296,0
Kepler, 9040849,357.261244,4.118776,0.156667,0
Kepler, 7842610,133.853925,0.971933,0.080271,0
Kepler, 7830637,137.274690,121.599128,0.631650,0
Kepler, 7832356,360.514132,7.886632,0.217279,1
Kepler, 9643874,360.171355,8.027681,0.128925,1
Kepler, 8800954,492.771780,704.962626,0.750125,1
Kepler, 8583696,167.633510,50.286360,0.263383,1
Kepler, 8552565,133.850441,1.061933,0.089288,0
Kepler, 4155328,293.418450,127.833500,0.454750,1
Kepler, 4077526,136.862200,10.218645,0.158417,1
Kepler, 4077526,132.442820,15.573637,0.221917,1
Kepler, 4077526,132.712440,40.101556,0.218583,1
Kepler, 8937021,133.890090,5.663622,0.054033,0
Kepler, 2441495,138.462232,12.493407,0.094225,1
Kepler, 9455556,183.987890,6.626434,0.132300,1
Kepler, 9455556,180.271720,3.701221,0.105125,1
Kepler, 3732821,142.327520,13.734741,0.115375,1
Kepler, 3962357,134.116690,14.553875,0.290542,1
Kepler, 9110357,133.411986,0.895278,0.112958,0
Kepler, 8394721,139.534920,81.063789,0.125042,1
Kepler, 8609450,145.075260,24.805678,0.256167,1
Kepler, 6541920,138.176157,13.024933,0.190442,1
Kepler, 8609450,161.317380,44.347194,0.267917,1
Kepler, 8609450,138.007200,9.220769,0.204458,1
Kepler, 8609450,141.730100,13.639665,0.226042,1
Kepler, 4243911,134.501740,1.922800,0.077517,1
Kepler, 4466677,178.070100,3.222975,0.121862,1
Kepler, 4135665,134.896210,4.168118,0.117017,1
Kepler, 9157908,142.329360,9.414751,0.197333,0
Kepler, 9030447,133.812940,0.566690,0.090308,0
Kepler, 9034103,137.186520,7.139697,0.165875,1
Kepler, 9214942,141.717200,18.754702,0.126379,1
Kepler, 3858704,135.641290,3.003632,0.155500,0
Kepler, 3749134,134.918550,11.301230,0.167583,1
Kepler, 3556220,133.079850,0.796723,0.102296,0
Kepler, 3660924,133.455220,4.241536,0.123792,1
Kepler, 3939150,142.099770,17.324191,0.335208,1
Kepler, 8628758,138.201890,14.374576,0.199550,1
Kepler, 8628758,132.159470,9.651883,0.179000,1
Kepler, 8509361,135.523570,6.099012,0.150467,0
Kepler, 8822366,162.880770,30.863948,0.369333,1
Kepler, 8972058,134.730650,2.403641,0.058383,1
Kepler, 4386059,179.833860,2.900608,0.106792,0
Kepler, 4650674,134.029300,4.514361,0.125346,1
Kepler, 4275721,134.070130,3.773599,0.113675,1
Kepler, 4275721,134.814230,8.181822,0.102358,1
Kepler, 8874090,135.245850,13.323894,0.134200,1
Kepler, 11666881,134.602396,4.919585,0.174950,1
Kepler, 9264949,186.304980,11.419119,0.213958,1
Kepler, 9271752,136.925840,11.361133,0.174525,1
Kepler, 9007866,134.347200,1.386636,0.198750,0
Kepler, 3939150,145.388210,33.006318,0.296583,1
Kepler, 3839488,134.363410,11.131272,0.176550,1
Kepler, 3542588,133.740610,3.471440,0.152625,0
Kepler, 3442055,133.682050,29.619389,0.206646,1
Kepler, 3440861,134.682568,3.503762,0.131667,0
Kepler, 12252424,139.713890,8.925080,0.111525,1
Kepler, 8700771,138.045350,8.092211,0.240400,1
Kepler, 10960993,134.684738,3.117088,0.127892,0
Kepler, 6541920,148.455435,22.687155,0.228837,1
Kepler, 10599397,134.726531,0.937406,0.081312,0
Kepler, 10879208,178.281377,0.668484,0.087121,0
Kepler, 10843203,355.143546,4.429633,0.126071,0
Kepler, 4570931,133.549090,1.544928,0.042225,0
Kepler, 4136466,133.360920,4.487588,0.119750,1
Kepler, 7284688,133.603668,0.323022,0.097675,0
Kepler, 7199774,137.059300,4.708186,0.136583,0
Kepler, 7037540,360.384747,14.405857,0.228545,0
Kepler, 6866228,137.563452,7.702374,0.160246,0
Kepler, 9391208,133.497030,16.560626,0.108792,1
Kepler, 9391506,150.245790,15.749586,0.194467,1
Kepler, 8950853,134.664240,37.814525,0.379542,1
Kepler, 9006449,138.631490,12.645043,0.379875,1
Kepler, 9006449,132.287870,21.526296,0.349667,1
Kepler, 9006449,159.988190,33.884583,0.272417,1
Kepler, 4043190,136.882400,6.400871,0.106504,1
Kepler, 3640905,138.517740,30.159941,0.328083,1
Kepler, 3640905,152.356940,51.077105,0.468042,1
Kepler, 4060815,134.481200,4.285676,0.169125,0
Kepler, 6613006,133.934404,7.388834,0.234524,0
Kepler, 6606653,136.327860,2.698022,0.966333,0
Kepler, 10790387,219.704226,117.931108,0.244983,1
Kepler, 10748393,354.539481,4.887807,0.100325,0
Kepler, 10874226,144.779315,11.973605,0.179654,0
Kepler, 10661771,133.036618,1.231364,0.244058,0
Kepler, 10924853,134.394943,2.102417,0.073683,0
Kepler, 10874926,133.721698,11.703109,0.085279,0
Kepler, 6631721,134.437870,13.738082,0.139750,0
Kepler, 6847018,142.186468,16.662167,0.161508,0
Kepler, 7220322,134.047229,0.752160,0.098421,0
Kepler, 6956233,358.163380,4.818862,0.259292,0
Kepler, 7303287,236.659731,125.865402,0.375796,1
Kepler, 7303287,132.684530,34.543945,0.145083,1
Kepler, 11512246,133.286700,10.742418,0.252638,1
Kepler, 8916492,136.234110,4.023789,0.134875,0
Kepler, 11193447,133.810501,0.312942,0.086025,0
Kepler, 11517719,135.336948,2.495780,0.178004,1
Kepler, 11599264,358.303469,8.428090,0.078375,0
Kepler, 11100657,361.839209,8.344105,0.075058,0
Kepler, 6621116,173.164760,137.759605,0.382138,0
Kepler, 6629332,133.576109,2.155278,0.087767,0
Kepler, 6387450,135.269950,3.661326,0.107142,0
Kepler, 12252424,128.547155,4.754001,0.105808,1
Kepler, 6432059,133.296575,0.769738,0.104167,0
Kepler, 6470149,214.039466,165.739861,1.039138,0
Kepler, 10549562,139.083640,9.089378,0.260625,0
Kepler, 10874614,121.486571,3.234699,0.149744,1
Kepler, 6541920,154.160745,31.995525,0.178404,1
Kepler, 10666230,133.307724,1.577801,0.090108,0
Kepler, 10971674,135.325212,2.380863,0.175173,0
Kepler, 6891543,134.471960,1.752567,0.229137,0
Kepler, 7211141,151.933210,51.929207,0.219321,1
Kepler, 5084942,133.210427,3.105508,0.072742,1
Kepler, 11125936,178.258786,1.336109,0.072579,0
Kepler, 11497958,135.923150,5.841637,0.078058,1
Kepler, 11497958,133.649330,19.850295,0.118362,1
Kepler, 11512246,147.579830,15.274439,0.253188,1
Kepler, 6462874,155.085520,22.342937,0.295054,0
Kepler, 6665223,232.649303,119.408172,0.389738,0
Kepler, 6545358,178.597581,1.171536,0.066158,0
Kepler, 6390824,133.497420,0.973548,0.095242,0
Kepler, 6546528,133.883540,3.053563,0.135629,0
Kepler, 10676923,133.939380,1.031096,0.115875,0
Kepler, 10604335,143.226110,11.008176,0.083875,1
Kepler, 10604335,173.279750,92.749578,0.229417,1
Kepler, 10864656,171.521140,52.500864,0.621108,1
Kepler, 10975146,133.944880,0.631332,0.047863,1
Kepler, 10538176,184.986800,12.699050,0.124579,1
Kepler, 11497958,131.128330,10.864410,0.077208,1
Kepler, 11177707,150.596160,124.419718,0.154988,1
Kepler, 11611600,133.460233,1.219568,0.065338,1
Kepler, 11254382,133.734320,2.053885,0.090146,1
Kepler, 11122894,171.303690,38.868490,0.252387,1
Kepler, 6677841,151.113300,35.735362,0.353792,1
Kepler, 6677841,137.684010,12.309717,0.280833,1
Kepler, 6677841,148.704710,54.420541,0.356625,1
Kepler, 9970525,139.706430,30.009089,0.131250,0
Kepler, 6531491,364.395370,14.324072,0.194071,0
Kepler, 6383821,139.112700,27.072377,0.289967,1
Kepler, 10538176,189.300150,37.514213,0.220958,1
Kepler, 10724369,187.550440,55.639188,0.304833,1
Kepler, 6541920,225.046040,46.685620,0.265808,1
Kepler, 10744335,136.478370,4.597266,0.121208,1
Kepler, 5177104,133.472430,3.021680,0.117767,1
Kepler, 7023960,151.529510,30.882539,0.223904,0
Kepler, 10033279,139.778570,72.491407,0.150500,0
Kepler, 5009189,135.051720,4.939131,0.056750,0
Kepler, 8230616,137.824770,2.240487,0.058283,1
Kepler, 9838949,136.195850,4.880845,0.106558,1
Kepler, 9895006,133.763960,10.561372,0.136021,1
Kepler, 9896558,198.194270,67.669055,0.398167,1
Kepler, 9589323,134.610960,3.949627,0.064521,1
Kepler, 9602514,133.518310,3.556507,0.356042,0
Kepler, 9726659,356.936120,3.148662,0.091575,1
Kepler, 12108312,133.807063,0.705448,0.122596,0
Kepler, 5371776,133.966333,3.295701,0.076117,1
Kepler, 5371776,134.855550,9.653490,0.120954,1
Kepler, 5371776,132.430020,5.315954,0.046521,1
Kepler, 9573539,129.093710,10.045564,0.133446,1
Kepler, 5371776,133.070220,1.499144,0.059413,1
Kepler, 9886661,133.211760,5.082748,0.073883,1
Kepler, 5477805,134.542390,5.006736,0.080825,0
Kepler, 10055126,138.713930,9.176172,0.177675,1
Kepler, 10055126,133.285440,19.738399,0.203917,1
Kepler, 5009743,169.575480,41.698019,0.237696,1
Kepler, 10019065,155.610640,52.629854,0.254917,1
Kepler, 7950644,137.022059,10.290994,0.178704,1
Kepler, 10080248,142.968410,14.878395,0.312125,1
Kepler, 10213902,138.138050,59.622263,0.287000,1
Kepler, 9842906,358.235260,4.988387,0.377458,0
Kepler, 7629518,137.563600,15.594660,0.210325,1
Kepler, 10810838,144.837680,56.354079,0.143538,1
Kepler, 4828341,388.551318,36.128955,0.093117,0
Kepler, 10019763,365.358295,32.504563,0.102737,0
Kepler, 9899280,133.383110,1.332561,0.176779,0
Kepler, 4940438,182.081620,9.085905,0.086325,0
Kepler, 5308663,355.572630,0.784513,0.102596,0
Kepler, 5474733,133.605990,0.883778,0.068079,0
Kepler, 10963065,132.681220,2.465024,0.052583,1
Kepler, 6268648,141.087340,15.866248,0.177083,1
Kepler, 10125352,121.972680,4.288515,0.095662,0
Kepler, 5357901,133.508776,3.797018,0.094200,1
Kepler, 4278221,132.245490,1.340597,0.068683,1
Kepler, 10214162,148.826140,17.423936,0.205375,1
Kepler, 10905746,138.411590,9.878646,0.078812,1
Kepler, 8242434,144.560020,44.964075,0.207542,1
Kepler, 6185331,159.986580,49.770091,0.419375,1
Kepler, 11820830,138.731440,12.731939,0.183987,0
Kepler, 11774387,178.148460,0.520223,0.050900,0
Kepler, 9636135,138.748920,5.833762,0.166617,1
Kepler, 7841925,140.589340,14.164001,0.179296,1
Kepler, 5219234,356.077300,5.487114,0.122083,1
Kepler, 5219234,359.636660,8.290842,0.150542,1
Kepler, 5219234,359.416550,16.738690,0.099917,1
Kepler, 12504988,139.717839,5.093939,0.163810,0
Kepler, 9015738,139.410580,13.932915,0.109329,1
Kepler, 7215603,132.250070,2.364368,0.140500,1
Kepler, 5561278,146.825340,20.310475,0.222321,1
Kepler, 6387542,132.680240,2.534756,0.190483,1
Kepler, 6869184,136.574350,43.316743,0.208125,1
Kepler, 10799735,157.350357,37.590299,0.182729,0
Kepler, 6604328,143.290850,31.003307,0.218875,1
Kepler, 9719634,134.284390,3.351557,0.100021,0
Kepler, 7439316,134.032940,2.617028,0.085250,1
